videoId,title,description,channelTitle,publishedAt,videoId.1,politician
Y55qqBZ7E-c,FOX 17&#39;s full interview with Governor Gretchen Whitmer,FOX 17's full interview with Michigan Governor Gretchen Whitmer.,FOX 17 WXMI,2022-11-01T20:26:47Z,Y55qqBZ7E-c,Gretchen Whitmar
pVvkcIR5Ax8,"Jen Psaki and Gov. Whitmer talk gun safety, abortion rights and presidential politics","Governor Gretchen Whitmer joins Jen Psaki to discuss gun reform and abortion rights in the state of Michigan, and her political ...",MSNBC,2023-04-06T15:30:20Z,pVvkcIR5Ax8,Gretchen Whitmar
h6AdFjC-4SY,One-on-one with Gov. Gretchen Whitmer ahead of Michigan Midterm Election,"Our Brian Abel sat down one-on-one with Gov. Gretchen Whitmer, who is seeking a second term against Republican candidate ...",WXYZ-TV Detroit | Channel 7,2022-11-01T12:09:38Z,h6AdFjC-4SY,Gretchen Whitmar
fztuBRnjaVQ,Gov. Gretchen Whitmer: President Donald Trump&#39;s Speech Full Of &#39;Just Talk&#39; | Morning Joe | MSNBC,"Gov. Gretchen Whitmer, D-Mich., delivered the Democrats' official SOTU rebuttal on Tuesday, and Gov. Whitmer joins Morning ...",MSNBC,2020-02-05T14:00:11Z,fztuBRnjaVQ,Gretchen Whitmar
52reuLDu6_w,"Gretchen Whitmer, Tudor Dixon squared off in second debate in Rochester Hills",The race for Michigan governor heated up Tuesday in Rochester Hills as Gretchen Whitmer and Republican challenger Tudor ...,Click On Detroit | Local 4 | WDIV,2022-10-26T03:36:00Z,52reuLDu6_w,Gretchen Whitmar
zN-s6o5m2K0,Gov. Gretchen Whitmer: We have to compete to keep car makers in Michigan,"CNBC's Scott Cohn joins 'Halftime Report' with Michigan Governor Gretchen Whitmer, she discusses Ford moving business to ...",CNBC Television,2022-07-06T18:44:48Z,zN-s6o5m2K0,Gretchen Whitmar
g9EbPSh0uhA,"&#39;It&#39;s depraved, it&#39;s dangerous&#39;: Gov. Whitmer on Anti-Semitic comments made by Michigan GOP ","Gov. Gretchen Whitmer of Michigan discusses the state's proposed gun legislation on Morning Joe, expressing concern over ...",MSNBC,2023-03-24T14:30:13Z,g9EbPSh0uhA,Gretchen Whitmar
HFgJQsYivz0,Flashpoint 7/8/18: How gubernatorial candidate Gretchen Whitmer answers critics,,Click On Detroit | Local 4 | WDIV,2018-07-08T14:49:32Z,HFgJQsYivz0,Gretchen Whitmar
YPQcWEX7LMo,Gov. Gretchen Whitmer says she&#39;s &quot;incensed&quot; after Supreme Court overturns Roe v. Wade,"Michigan Gov. Gretchen Whitmer, a Democrat, spoke with CBS News' Errol Barnett and Anne-Marie Green after the Supreme ...",CBS News,2022-06-24T18:30:47Z,YPQcWEX7LMo,Gretchen Whitmar
_u7pPJkWHr0,Michigan Gov. Gretchen Whitmer on managing the COVID-19 crisis,States across the country continue to grapple with the economic fallout of COVID-19 as they plan the rollout of vaccinations.,PBS NewsHour,2020-12-22T23:29:19Z,_u7pPJkWHr0,Gretchen Whitmar
UaOMbIigQrA,Gretchen Whitmer &amp; Tudor Dixon debate public education in Michigan,"Michigan Gov. Gretchen Whitmer and GOP Gubernatorial Candidate Tudor Dixon both debated education on Tuesday night, just ...",WXYZ-TV Detroit | Channel 7,2022-10-25T23:39:55Z,UaOMbIigQrA,Gretchen Whitmar
T6ukdb5ARpo,"Previewing Michigan&#39;s gubernatorial race: One-on-one with Gretchen Whitmer, Tudor Dixon","The midterm election is Tuesday, and the most-watched statewide race is the one for governor. Incumbent Democrat Gretchen ...",WXYZ-TV Detroit | Channel 7,2022-11-04T14:09:36Z,T6ukdb5ARpo,Gretchen Whitmar
gNbr3iW4iaE,#MIWomenWednesday: Governor Gretchen Whitmer,"Next up on #MIWomenWednesday, a campaign to celebrate Michigan's trail-blazers, ceiling-busters and ladder-builders: ...",Michigan Women's Commission,2022-01-05T16:06:55Z,gNbr3iW4iaE,Gretchen Whitmar
RRWooWqQtf8,GVSU Press Conference with Governor Gretchen Whitmer,GVSU Press Conference with Governor Gretchen Whitmer.,GVSU,2020-02-12T15:34:52Z,RRWooWqQtf8,Gretchen Whitmar
h-yoKtpd_Y4,Q &amp; A with Governor Whitmer,"Hank Winchester sits down for an interview with Gov. Gretchen Whitmer, with the road tax being a hot topic.",Click On Detroit | Local 4 | WDIV,2019-04-01T03:28:56Z,h-yoKtpd_Y4,Gretchen Whitmar
fw89qmAOfTY,Full Whitmer &amp; Bel Edwards: &#39;Everybody&#39;s Struggling To Get These Items&#39; For Aid | Meet The Press,Gov. Gretchen Whitmer (D-Mich.) and Gov. John Bel Edwards (D-La.) join Meet the Press for a join interview to talk about how ...,NBC News,2020-03-29T16:11:34Z,fw89qmAOfTY,Gretchen Whitmar
WkECDiWLtiM,Gretchen Whitmer &amp; Tudor Dixon debate rising inflation &amp; share ways to help,"Michigan Gov. Gretchen Whitmer and GOP Gubernatorial Candidate Tudor Dixon both debated inflation on Tuesday night, just ...",WXYZ-TV Detroit | Channel 7,2022-10-25T23:26:07Z,WkECDiWLtiM,Gretchen Whitmar
t7RimZH-1is,Michigan Gov. Whitmer talks to NBC about her state&#39;s COVID-19 response,Michigan Gov. Gretchen Whitmer appeared on the Today Show on Wednesday for an interview with Craig Melvin that focused on ...,Click On Detroit | Local 4 | WDIV,2020-04-15T15:53:44Z,t7RimZH-1is,Gretchen Whitmar
ZFjENgUuuHQ,Gov. Whitmer Reacts To Tweet That Michigan Should &#39;Rise Up&#39; | Morning Joe | MSNBC,"Gov. Gretchen Whitmer, D-Mich., reacts to a tweet from White House coronavirus task force member Dr. Scott Atlas regarding new ...",MSNBC,2020-11-16T13:00:49Z,ZFjENgUuuHQ,Gretchen Whitmar
dvfvrSe3i8M,Governor Gretchen Whitmer Visits GRCC,https://www.grcc.edu/leslieetassellmtec.,GRCCtv,2019-02-13T17:12:55Z,dvfvrSe3i8M,Gretchen Whitmar
5KCkIeG1_6E,Michigan Governor Gretchen Whitmer 2023 State of The State Address,Story: ...,Mid-Michigan now on FOX66 & NBC25,2023-01-26T04:24:00Z,5KCkIeG1_6E,Gretchen Whitmar
Av7fPg-L2kM,Gov. Whitmer &amp; Tudor Dixon debate abortion rights ahead of election,"Michigan Gov. Gretchen Whitmer and GOP Gubernatorial Candidate Tudor Dixon debated abortion rights on Tuesday night, just ...",WXYZ-TV Detroit | Channel 7,2022-10-25T23:23:24Z,Av7fPg-L2kM,Gretchen Whitmar
HV88y25YTDU,"The Debate for Governor: Dixon and Whitmer sling mud amid questions about abortion, schools, crime","Gubernatorial candidates Tudor Dixon and Gov. Gretchen Whitmer met for a debate hosted by WOOD TV8 Thursday, taking every ...",WOOD TV8,2022-10-14T03:23:20Z,HV88y25YTDU,Gretchen Whitmar
lKf3FULl0zg,"Michigan governor discusses Election Day results, COVID case spike","Sunday, Nov. 8 interview with Michigan Gov. Gretchen Whitmer.",Click On Detroit | Local 4 | WDIV,2020-11-08T14:23:13Z,lKf3FULl0zg,Gretchen Whitmar
7HSAKR_LGZI,Whitmer: This Has Been Going On For 10 Months And We’ve Been Asking People To Take This Seriously,"Months before a violent mob of President Trump's supporters attacked the nation's capitol, Michigan's top democratic lawmakers ...",MSNBC,2021-01-18T13:59:50Z,7HSAKR_LGZI,Gretchen Whitmar
6E8S6I-m_hg,Gov.-elect Gretchen Whitmer&#39;s acceptance speech,"Former state Sen. Gretchen Whitmer, a Democrat, will be Michigan's next governor. (Nov. 6, 2018)",WOOD TV8,2018-11-07T04:04:32Z,6E8S6I-m_hg,Gretchen Whitmar
3Bj9gi0uqh8,Watch: Michigan Gov. Gretchen Whitmer speaks following re-election win,Michigan Gov. Gretchen Whitmer spoke from Motor City Casino.,Click On Detroit | Local 4 | WDIV,2022-11-09T13:26:08Z,3Bj9gi0uqh8,Gretchen Whitmar
Sfj2ZzPGsxE,Governor Gretchen Whitmer – University of Michigan 2019 Commencement,For full remarks: myumi.ch/6jA1l.,University of Michigan,2019-05-04T16:33:35Z,Sfj2ZzPGsxE,Gretchen Whitmar
ldANYkDRhpQ,Democrat incumbent Gretchen Whitmer: &#39;Feeling damn good about&#39; Michigan  governor results,Incumbent Democrat Gov. Gretchen Whitmer is confident about the results but did not claim outright victory overnight. Republican ...,13 ON YOUR SIDE,2022-11-09T06:16:44Z,ldANYkDRhpQ,Gretchen Whitmar
dpPC7rDWgpo,Gretchen Whitmer gives victory speech after beating Tudor Dixon in race for governor,Gretchen Whitmer gives victory speech after beating Tudor Dixon in race for governor. https://www.fox17online.com/,FOX 17 WXMI,2022-11-09T17:34:44Z,dpPC7rDWgpo,Gretchen Whitmar
Gre6vD2MH5E,Gretchen Whitmer elected Michigan governor,"Democrat Gretchen Whitmer has won the race for Michigan governor, defeating Bill Schuette and upending years of Republican ...",WOOD TV8,2018-11-07T04:17:03Z,Gre6vD2MH5E,Gretchen Whitmar
i8pyMzrIbzo,Gov. Whitmer launches PAC to help Dems win in 2024 elections,Gov. Gretchen Whitmer (D-MI) joins MSNBC's Lawrence O'Donnell to explain how Michigan Democrats have used their ...,MSNBC,2023-06-16T03:30:10Z,i8pyMzrIbzo,Gretchen Whitmar
AibQZGjEW0I,Governor Gretchen Whitmer | Gun violence in Michigan communities,"Question from Philip Quansah, a cognitive science major at the School of LSA: I'm a research assistant for the Institute of Firearm ...",Ford School of Public Policy,2023-05-16T20:35:58Z,AibQZGjEW0I,Gretchen Whitmar
kJ8XPPQICcg,Whitmer addresses reports of husband&#39;s call to dock,"During a press conference Tuesday afternoon, Gov. Gretchen Whitmer described her husband's comments, in which he asked if ...",WOOD TV8,2020-05-26T19:34:40Z,kJ8XPPQICcg,Gretchen Whitmar
-7S-vBXxm7Q,Gov. Gretchen Whitmer announces Michigan is dropping all COVID-19 restrictions on June 22,"Michigan Gov. Gretchen Whitmer announced the state is dropping all COVID-19-related restrictions on June 22, more than a week ...",WXYZ-TV Detroit | Channel 7,2021-06-17T21:28:34Z,-7S-vBXxm7Q,Gretchen Whitmar
gbpQt5PN8mY,Gov. Gretchen Whitmer talks Michigan roads ahead of State of the State address,Michigan Gov. Gretchen Whitmer invited Local 4 to ride along with her as she discussed the state's crumbling roads with officials ...,Click On Detroit | Local 4 | WDIV,2020-01-29T22:50:38Z,gbpQt5PN8mY,Gretchen Whitmar
rdnQycq4tg8,Michigan Governor Gretchen Whitmer Announces Covid Vaccine Lottery Winners,Michigan Governor Gretchen Whitmer announced winners from the state's vaccine lottery. Stay Connected Forbes on Facebook: ...,Forbes Breaking News,2021-07-15T20:01:31Z,rdnQycq4tg8,Gretchen Whitmar
njcslrqBI4E,Michigan Gov. Whitmer speaks on six men charged with conspiring to kidnap her —10/8/2020,"Six men have been charged by federal authorities with allegedly plotting to kidnap Michigan Gov. Gretchen Whitmer, court papers ...",CNBC Television,2020-10-08T19:10:59Z,njcslrqBI4E,Gretchen Whitmar
1dQPYKUqxds,MI Healthy Climate Conference - Keynote Address from Governor Gretchen Whitmer,The MI Healthy Climate Plan outlines strategies for Whitmer's administration goal to slash Michigan carbon emissions 52% in ...,Michigan EGLE,2023-04-20T19:19:44Z,1dQPYKUqxds,Gretchen Whitmar
ILrfhUT2F8A,Governor Gretchen Whitmer | Fact from fiction on social media,"Question from Williams, a master's student in the School of Information: Recent state and national elections have highlighted the ...",Ford School of Public Policy,2023-05-22T15:34:30Z,ILrfhUT2F8A,Gretchen Whitmar
q_Z9u1pCOgE,Michigan Gov Whitmer speaks to press on attempted kidnapping,Michigan Governor Gretchen Whitmer is expected to speak to press after news of an attempted plot to kidnap her. Subscribe to ...,Fox News,2020-10-08T19:17:26Z,q_Z9u1pCOgE,Gretchen Whitmar
DSB4z9Wfovo,"WATCH: Gov. Whitmer speaks about investigation into kidnapping plot Lansing, Michigan",Stream your PBS favorites with the PBS app: https://to.pbs.org/2Jb8twG Find more from PBS NewsHour at ...,PBS NewsHour,2020-10-08T19:11:59Z,DSB4z9Wfovo,Gretchen Whitmar
BL4oK0_-bJc,"At virtual town hall, Whitmer stresses importance of staying home","Gov. Gretchen Whitmer joined WOOD TV8 for a virtual town hall Thursday, answering citizens' questions from email, video calls ...",WOOD TV8,2020-03-27T03:16:01Z,BL4oK0_-bJc,Gretchen Whitmar
iTjVh6Ri4iI,Governor Whitmer signs red flag gun law Monday; here&#39;s what it means,"Michigan Gov. Gretchen Whitmer signed bills Monday that will enact red flag gun laws in the state, the latest in a series of bills ...",WXYZ-TV Detroit | Channel 7,2023-05-22T21:16:21Z,iTjVh6Ri4iI,Gretchen Whitmar
YwElUitSGm0,Whitmer wants 70-day extension to COVID-19 emergency,Gov. Gretchen Whitmer has asked the Legislature to extend Michigan's state of emergency linked to the coronavirus for another ...,WOOD TV8,2020-04-03T22:01:55Z,YwElUitSGm0,Gretchen Whitmar
EubyLEXSZWM,Michigan Governor Gretchen Whitmer On Coronavirus Precautions | Stephanie Ruhle | MSNBC,Watch Governor Gretchen Whitmer of Michigan join Stephanie Ruhle to discuss how she's handling the spread of the coronavirus.,MSNBC,2020-03-17T15:14:47Z,EubyLEXSZWM,Gretchen Whitmar
qbmZqACMTcY,Monday Town Hall Segment One,Lt. Governor joins our town hall to discuss the yellow zone in most of Erie county.,WGRZ-TV,2020-11-09T23:22:10Z,qbmZqACMTcY,Gretchen Whitmar
OPT3VSCe4Rg,Gov. Whitmer pleads for unity in State of the State,Michigan Gov. Gretchen Whitmer has sought “common ground” with the Republican-led Legislature in her third annual State of ...,WOOD TV8,2021-01-28T04:38:11Z,OPT3VSCe4Rg,Gretchen Whitmar
ZEmw749sdqc,Gov. Whitmer speaks to Local 4 about coronavirus in Michigan,Gov. Whitmer was live on Local 4 to talk about coronavirus in Michigan.,Click On Detroit | Local 4 | WDIV,2020-03-27T21:52:23Z,ZEmw749sdqc,Gretchen Whitmar
qduoV1Z2ZAk,"Whitmer extends stay-home order through May 15, eases rules","Gov. Gretchen Whitmer on Friday lengthened her stay-at-home order through May 15, while lifting restrictions so some businesses ...",WOOD TV8,2020-04-24T17:01:59Z,qduoV1Z2ZAk,Gretchen Whitmar
sZbMyWSHj1U,Gov. Whitmer addresses plot to kidnap her,"Several men face charges for allegedly plotting to kidnap Gov. Gretchen Whitmer, going so far as to watch her vacation home and ...",WOOD TV8,2020-10-08T19:19:08Z,sZbMyWSHj1U,Gretchen Whitmar
Zh4mObf42j0,Whitmer says administration will use other authority for coronavirus orders,Gov. Gretchen Whitmer discusses the recent Michigan Supreme Court ruling that struck down her executive orders regarding ...,WOOD TV8,2020-10-06T17:16:31Z,Zh4mObf42j0,Gretchen Whitmar
sa1UF1pYNM4,Flashpoint Interview: Michigan Gov. Whitmer talks state&#39;s COVID response plan,Michigan Governor Gretchen Whitmer joins us on Flashpoint this week to discuss the state's response to the COVID-19 surge.,Click On Detroit | Local 4 | WDIV,2022-01-09T15:53:52Z,sa1UF1pYNM4,Gretchen Whitmar
8kDBB9NjduY,"Whitmer, Benson briefing on November election - Oct. 6, 2020","Twenty-eight days from Election Day, Michigan Gov. Gretchen Whitmer and Secretary of State Jocelyn Benson held a press ...",WOOD TV8,2020-10-06T17:38:12Z,8kDBB9NjduY,Gretchen Whitmar
FgHUxmRu6uo,2 On Your Side Town Hall on Western New York restaurants still struggling to find enough workers pos,Restaurants still struggling to find staff.,WGRZ-TV,2023-07-20T23:25:13Z,FgHUxmRu6uo,Gretchen Whitmar
yZn129dMlmU,Town Hall: Migrants coming to WNY,Chautauqua County Executive PJ Wendel The governor specifically mentioned Jamestown today as a place where migrants are ...,WGRZ-TV,2023-05-15T22:33:29Z,yZn129dMlmU,Gretchen Whitmar
CQJVwb8whvU,Monday Virtual Town Hall Segment One,"Lt. Kathy Hochul joins our virtual town hall, to discuss reopening guidelines.",WGRZ-TV,2020-04-27T22:01:32Z,CQJVwb8whvU,Gretchen Whitmar
XfevV0FbIe0,Flashpoint (Segment 2),Michigan Gov. Gretchen Whitmer makes an appearance on Flashpoint to discuss her first budget.,Click On Detroit | Local 4 | WDIV,2019-03-03T15:41:30Z,XfevV0FbIe0,Gretchen Whitmar
cpKCWcpLjAA,"Why Michigan doesn&#39;t have COVID-19 restrictions, mandates despite case spike",Gov. Gretchen Whitmer explains why she hasn't implemented any COVID-19 mandates despite record case rates.,FOX 2 Detroit,2022-01-11T23:16:50Z,cpKCWcpLjAA,Gretchen Whitmar
L7DtBNem-NU,Thursday Virtual Town Hall Segment One,Kathy Hochul was live saying Erie County will not reopen tomorrow.,WGRZ-TV,2020-05-14T22:01:14Z,L7DtBNem-NU,Gretchen Whitmar
_Bn7Nix935Q,"Whitmer discusses COVID-19 latest, masks in schools","(Sept. 2, 2021)",WOOD TV8,2021-09-02T21:40:22Z,_Bn7Nix935Q,Gretchen Whitmar
dxR9JMhUuZc,No action on emergency extension request in Michigan,Gov. Whitmer has asked the Legislature to extend the state of emergency Michigan is under until May 28. A vote on that did not ...,WOOD TV8,2020-04-29T22:41:25Z,dxR9JMhUuZc,Gretchen Whitmar
Tyj92LlEjsU,‘MI Safe Start’ plan will relaunch businesses in waves,"Gov. Gretchen Whitmer on Monday announced the MI Safe Start plan for economic reengagement, saying it would be an ...",WOOD TV8,2020-04-27T22:30:43Z,Tyj92LlEjsU,Gretchen Whitmar
11bOZHbzliQ,Governor Whitmer on Mask Enforcement | One Detroit Clip,What we do today will determine whether or not we're in a position to reengage in the fall.” Christy talks with Governor Whitmer ...,One Detroit,2020-07-17T14:55:34Z,11bOZHbzliQ,Gretchen Whitmar
rDCY8R7Q6aI,Town Hall: The nursing shortage in New York,"Emily Jerge, director of Nursing Simulation and Clinical Practice Center at D'Youville University, talked about what's being done to ...",WGRZ-TV,2023-05-17T22:46:57Z,rDCY8R7Q6aI,Gretchen Whitmar
a0bLCkjEHMk,"Michigan Gov. Whitmer March 11, 2020 Press Conference about COVID-19","Michigan Gov. Whitmer March 11, 2020 Press Conference about COVID-19.",Michigan HHS,2020-03-12T19:15:13Z,a0bLCkjEHMk,Gretchen Whitmar
0asd63B-s30,Gov. Gretchen Whitmer works on plan to reopen Michigan,Michigan Gov. Gretchen Whitmer will hold a news conference Wednesday afternoon to address the state's response to the ...,Click On Detroit | Local 4 | WDIV,2020-04-22T16:10:06Z,0asd63B-s30,Gretchen Whitmar
zkkcQ41CNHo,"Michigan Gov. Gretchen Whitmer extends stay-at-home order, with loosened restrictions","The stay-at-home order, issued to stop the spread of the coronavirus (COVID-19), has been extended through May 15.",Click On Detroit | Local 4 | WDIV,2020-04-24T16:09:11Z,zkkcQ41CNHo,Gretchen Whitmar
QiAt_IdfPvo,"Don&#39;t Tell DeSantis, Tuesday&#39;s Big Winner Was Gretchen Whitmer",An MSNBC panel discusses Democratic midterm success in state legislatures and in particularly in Michigan where reelected ...,MSNBC,2022-11-10T06:15:01Z,QiAt_IdfPvo,Gretchen Whitmar
SWrPBL37uYQ,WATCH: FBI and DOJ hold news conference on foiled kidnapping plot against Michigan Gov. Whitmer,Stream your PBS favorites with the PBS app: https://to.pbs.org/2Jb8twG Find more from PBS NewsHour at ...,PBS NewsHour,2020-10-08T17:31:05Z,SWrPBL37uYQ,Gretchen Whitmar
O7yWCH-fffA,Whitmer lays out 6-phase plan of economic recovery,"Gov. Gretchen Whitmer explains the staged plan for economic reengagement, created with help from the Michigan Economic ...",WOOD TV8,2020-05-07T19:48:57Z,O7yWCH-fffA,Gretchen Whitmar
F65ifkoz2yE,Michigan Governor Talks Reopening The State And Vice President Speculation | TODAY,Michigan Gov. Gretchen Whitmer tells Craig Melvin how and when her state will reopen and what she views as the main ...,TODAY,2020-04-15T21:00:04Z,F65ifkoz2yE,Gretchen Whitmar
